route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11730,1,2496759,830 SUNDERLAND / DUNKIRK,,1,391022,116676,1,1
11730,1,2496763,830 SUNDERLAND / DUNKIRK,,1,391018,116676,1,1
11731,1,2496764,840 WASHINGTON DC,,0,391039,116677,1,1
11731,1,2496768,840 WASHINGTON DC,,0,391035,116678,1,1
11731,1,2496772,840 WASHINGTON DC,,0,391031,116678,1,1
11731,1,2496773,840 DUNKIRK / SUNDERLAND / PRINCE FREDERICK / ST LEONARD,,1,391049,116679,1,1
11731,1,2496777,840 PRINCE FREDERICK / ST LEONARD,,1,391045,116680,1,1
11731,1,2496781,840 PRINCE FREDERICK / ST LEONARD,,1,391041,116680,1,1
11731,1,2496782,840 DUNKIRK / SUNDERLAND / PRINCE FREDERICK / ST LEONARD,,1,391040,116679,1,1
11732,1,2496784,850 SUITLAND / WASHINGTON DC,,0,391053,116681,1,1
11732,1,2496786,850 SUITLAND / WASHINGTON DC,,0,391051,116681,1,1
11732,1,2496789,850 PRINCE FREDERICK,,1,391058,116682,1,1
11732,1,2496791,850 PRINCE FREDERICK,,1,391056,116682,1,1
11708,1,2501683,310 JOHNS HOPKINS,,0,391711,116601,1,1
11708,1,2501684,310 JOHNS HOPKINS,,0,391712,116601,1,1
11708,1,2501689,310 JOHNS HOPKINS,,0,391717,116601,1,1
11708,1,2501692,310 COLUMBIA MALL,,1,391720,116603,1,1
11708,1,2501694,310 COLUMBIA MALL,,1,391722,116603,1,1
11708,1,2501695,310 COLUMBIA MALL,,1,391723,116603,1,1
11708,1,2501696,310 SNOWDEN RIVER PARK & RIDE,,1,391724,116604,1,1
11726,1,2501702,725 WASHINGTON DC,,0,391759,116663,1,1
11726,1,2501704,725 WASHINGTON DC,,0,391757,116663,1,1
11726,1,2501706,725 WASHINGTON DC,,0,391755,116663,1,1
11726,1,2501708,725 CALIFORNIA,,1,391765,116664,1,1
11726,1,2501710,725 CALIFORNIA,,1,391763,116664,1,1
11726,1,2501712,725 CALIFORNIA,,1,391761,116664,1,1
11724,1,2501713,705 WASHINGTON DC,,0,391818,116658,1,1
11724,1,2501717,705 WASHINGTON DC,,0,391798,116658,1,1
11724,1,2501721,705 WASHINGTON DC,,0,391794,116658,1,1
11724,1,2501725,705 WASHINGTON DC,,0,391790,116658,1,1
11724,1,2501729,705 WASHINGTON DC,,0,391786,116658,1,1
11724,1,2501730,705 WALDORF/CHARLOTTE HALL,,1,391817,116659,1,1
11724,1,2501733,705 WALDORF/CHARLOTTE HALL,,1,391814,116659,1,1
11724,1,2501737,705 WALDORF/CHARLOTTE HALL,,1,391810,116659,1,1
11724,1,2501741,705 WALDORF/CHARLOTTE HALL,,1,391806,116659,1,1
11724,1,2501745,705 WALDORF/CHARLOTTE HALL,,1,391802,116659,1,1
11725,1,2501746,715 WASHINGTON DC,,0,391729,116660,1,1
11725,1,2501748,715 WASHINGTON DC,,0,391731,116660,1,1
11725,1,2501751,715 WASHINGTON DC,,0,391734,116660,1,1
11725,1,2501754,715 WASHINGTON DC,,0,391737,116660,1,1
11725,1,2501757,715 WASHINGTON DC,,0,391740,116660,1,1
11725,1,2501758,715 CALIFORNIA,,1,391741,116661,1,1
11725,1,2501761,715 GOLDEN BEACH PARK & RIDE,,1,391744,116662,1,1
11725,1,2501764,715 GOLDEN BEACH PARK & RIDE,,1,391747,116662,1,1
11725,1,2501767,715 GOLDEN BEACH PARK & RIDE,,1,391750,116662,1,1
11725,1,2501770,715 GOLDEN BEACH PARK & RIDE,,1,391753,116662,1,1
11725,1,2501771,715 CALIFORNIA,,1,391754,116661,1,1
11727,1,2501772,735 WASHINGTON DC,,0,391767,116665,1,1
11727,1,2501774,735 WASHINGTON DC,,0,391769,116665,1,1
11727,1,2501777,735 WASHINGTON DC,,0,391772,116665,1,1
11727,1,2501780,735 WASHINGTON DC,,0,391775,116665,1,1
11727,1,2501781,735 CHARLOTTE HALL,,1,391776,116666,1,1
11727,1,2501783,735 CHARLOTTE HALL,,1,391778,116666,1,1
11727,1,2501786,735 CHARLOTTE HALL,,1,391781,116666,1,1
11727,1,2501789,735 CHARLOTTE HALL,,1,391784,116666,1,1
11727,1,2501790,735 CHARLOTTE HALL,,1,391785,116666,1,1
11718,1,2501888,515 ROCK SPRING BUSINESS PARK,,0,391966,116642,1,1
11718,1,2501890,515 ROCK SPRING BUSINESS PARK,,0,391968,116642,1,1
11718,1,2501892,515 ROCK SPRING BUSINESS PARK,,0,391970,116642,1,1
11718,1,2501895,515 SHADY GROVE METRO STATION,,0,391973,116640,1,1
11718,1,2501897,515 SHADY GROVE METRO STATION,,0,391975,116640,1,1
11718,1,2501899,515 MONOCACY MARC STATION,,1,391977,116643,1,1
11718,1,2501903,515 MONOCACY MARC STATION,,1,391981,116645,1,1
11718,1,2501905,515 MONOCACY MARC STATION,,1,391983,116645,1,1
11718,1,2501907,515 MONOCACY MARC STATION,,1,391985,116645,1,1
11718,1,2501911,515 MONOCACY MARC STATION,,1,391989,116643,1,1
11718,1,2501912,515 MONOCACY MARC STATION,,1,391990,116645,1,1
11678,91,2503412,92 SCOTTS HILL,,0,4775,116333,1,1
11678,91,2503413,92 SCOTTS HILL,,0,4780,116333,1,1
11678,91,2503414,92 OWINGS MILLS CENTER,,0,4776,116332,1,1
11678,91,2503415,92 OWINGS MILLS CENTER,,0,4778,116332,1,1
11678,91,2503416,92 COPPER RIDGE,,0,4777,116334,1,1
11678,91,2503417,92 VELVET VALLEY,,0,4775,116335,1,1
11678,91,2503418,92 LUCKMAN PARK,,1,4625,116338,1,1
11678,91,2503419,92 LUCKMAN PARK,,1,4410,116337,1,1
11678,91,2503420,92 LUCKMAN PARK,,1,4521,116336,1,1
11678,91,2503421,92 LUCKMAN PARK,,1,4928,116339,1,1
11678,91,2503422,92 LUCKMAN PARK,,1,4779,116339,1,1
11678,91,2503423,92 LUCKMAN PARK,,1,4656,116337,1,1
11678,91,2503424,92 LUCKMAN PARK,,1,4781,116337,1,1
11678,91,2503425,92 LUCKMAN PARK,,1,4522,116336,1,1
11688,91,2541283,120 WHITE MARSH,,1,2763,116397,1,1
11705,1,2566889,WASHINGTON ,Train 525,0,401834,116525,1,1
11705,1,2566892,WASHINGTON ,Train 407,0,401837,116531,1,1
11705,1,2566897,WASHINGTON ,Train 517,0,401842,116502,1,1
11705,1,2566901,WASHINGTON ,Train 427,0,401846,116524,1,0
11705,1,2566903,WASHINGTON ,Train 431,0,401848,116522,1,0
11705,1,2566905,WASHINGTON ,Train 435,0,401850,116520,1,0
11705,1,2566906,WASHINGTON EXPRESS ,Train 537,0,401851,116500,1,0
11705,1,2566907,WASHINGTON ,Train 443,0,401852,116518,1,1
11705,1,2566909,WASHINGTON ,Train 453,0,401854,116513,1,1
11705,1,2566910,WASHINGTON ,Train 449,0,401855,116515,1,1
11705,1,2566913,WASHINGTON ,Train 403,0,401858,116532,1,1
11705,1,2566919,PERRYVILLE ,Train 502,1,401864,116549,1,0
11705,1,2566923,BALTIMORE ,Train 416,1,401868,116571,1,0
11705,1,2566925,PERRYVILLE ,Train 520,1,401870,116548,1,0
11705,1,2566927,BALTIMORE ,Train 424,1,401872,116568,1,1
11705,1,2566928,BALTIMORE ,Train 426,1,401873,116567,1,1
11705,1,2566930,PERRYVILLE ,Train 532,1,401875,116547,1,1
11705,1,2566932,PERRYVILLE ,Train 544,1,401877,116545,1,1
11705,1,2566934,BALTIMORE ,Train 448,1,401879,116561,1,1
11705,1,2566935,BALTIMORE ,Train 452,1,401880,116560,1,1
11705,1,2566938,MARTIN AIRPORT ,Train 612,1,401883,116541,1,0
11705,1,2566939,BALTIMORE ,Train 410,1,401884,116575,1,0
11705,1,2566942,PERRYVILLE ,Train 536,1,401887,116546,1,1
11705,2,2566946,WASHINGTON ,Train 675,0,401891,116497,1,1
11705,2,2566948,WASHINGTON ,Train 481,0,401893,116512,1,1
11705,2,2566949,WASHINGTON ,Train 487,0,401894,116510,1,1
11705,2,2566954,WASHINGTON ,Train 499,0,401899,116505,1,0
11705,2,2566955,BALTIMORE ,Train 476,1,401900,116559,1,1
11705,2,2566957,BALTIMORE ,Train 482,1,401902,116556,1,1
11705,2,2566960,BALTIMORE ,Train 494,1,401905,116550,1,1
11705,2,2566962,MARTIN AIRPORT ,Train 698,1,401907,116534,1,0
11705,2,2566963,BALTIMORE ,Train 688,1,401908,116538,1,1
11705,3,2566964,WASHINGTON ,Train 677,0,401909,116496,1,1
11705,3,2566966,WASHINGTON ,Train 485,0,401911,116511,1,1
11705,3,2566970,BALTIMORE ,Train 478,1,401915,116558,1,1
11705,3,2566972,BALTIMORE ,Train 486,1,401917,116554,1,1
11705,3,2566974,MARTIN AIRPORT ,Train 694,1,401919,116536,1,1
11648,2,2656944,37 UMBC,,0,4400,121595,1,1
11648,2,2656945,37 UMBC,,0,1200,121595,1,1
11648,2,2656946,37 UMBC,,0,4400,121595,1,1
11648,2,2656947,37 UMBC,,0,4401,121595,1,1
11648,2,2656948,37 UMBC,,0,1200,121595,1,1
11648,2,2656949,37 UMBC,,0,1201,121595,1,1
11648,2,2656950,37 UMBC,,0,4400,121595,1,1
11648,2,2656951,37 UMBC,,0,4401,121595,1,1
11648,2,2656952,37 UMBC,,0,1206,121595,1,1
11648,2,2656953,37 UMBC,,0,1201,121595,1,1
11648,2,2656954,37 UMBC,,0,1202,121595,1,1
11648,2,2656955,37 UMBC,,0,4400,121595,1,1
11648,2,2656956,37 UMBC,,0,4401,121595,1,1
11648,2,2656957,37 UMBC,,0,1206,121595,1,1
11648,2,2656958,37 UMBC,,0,1201,121595,1,1
11648,2,2656959,37 UMBC,,0,4402,121595,1,1
11648,2,2656960,37 UMBC,,0,4400,121595,1,1
11648,2,2656961,37 UMBC,,0,4401,121595,1,1
11648,2,2656962,37 UMBC,,0,1203,121595,1,1
11648,2,2656963,37 UMBC,,0,1205,121595,1,1
11648,2,2656964,37 UMBC,,0,4402,121595,1,1
11648,2,2656965,37 UMBC,,0,4400,121595,1,1
11648,2,2656966,37 UMBC,,0,4401,121595,1,1
11648,2,2656967,37 UMBC,,0,1203,121595,1,1
11648,2,2656968,37 UMBC,,0,1204,121595,1,1
11648,2,2656969,37 UMBC,,0,4403,121595,1,1
11648,2,2656970,37 UMBC,,0,1204,121595,1,1
11648,2,2656971,37 UMBC,,0,4403,121595,1,1
11648,2,2656972,37 UMBC,,0,1204,121595,1,1
11648,2,2656973,37 UMBC,,0,4403,121595,1,1
11648,2,2656974,37 UMBC,,0,1204,121595,1,1
11648,2,2656975,37 OLD COURT METRO STATION,,1,1200,121596,1,1
11648,2,2656976,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,2,2656977,37 OLD COURT METRO STATION,,1,1200,121596,1,1
11648,2,2656978,37 OLD COURT METRO STATION,,1,1201,121596,1,1
11648,2,2656979,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,2,2656980,37 OLD COURT METRO STATION,,1,4401,121596,1,1
11648,2,2656981,37 OLD COURT METRO STATION,,1,1206,121596,1,1
11648,2,2656982,37 OLD COURT METRO STATION,,1,1201,121596,1,1
11648,2,2656983,37 OLD COURT METRO STATION,,1,1202,121596,1,1
11648,2,2656984,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,2,2656985,37 OLD COURT METRO STATION,,1,4401,121596,1,1
11648,2,2656986,37 OLD COURT METRO STATION,,1,1206,121596,1,1
11648,2,2656987,37 OLD COURT METRO STATION,,1,1201,121596,1,1
11648,2,2656988,37 OLD COURT METRO STATION,,1,1202,121596,1,1
11648,2,2656989,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,2,2656990,37 OLD COURT METRO STATION,,1,4401,121596,1,1
11648,2,2656991,37 OLD COURT METRO STATION,,1,1203,121596,1,1
11648,2,2656992,37 OLD COURT METRO STATION,,1,1205,121596,1,1
11648,2,2656993,37 OLD COURT METRO STATION,,1,4402,121596,1,1
11648,2,2656994,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,2,2656995,37 OLD COURT METRO STATION,,1,4401,121596,1,1
11648,2,2656996,37 OLD COURT METRO STATION,,1,1203,121596,1,1
11648,2,2656997,37 OLD COURT METRO STATION,,1,1205,121596,1,1
11648,2,2656998,37 OLD COURT METRO STATION,,1,4402,121596,1,1
11648,2,2656999,37 OLD COURT METRO STATION,,1,4403,121596,1,1
11648,2,2657000,37 OLD COURT METRO STATION,,1,1204,121596,1,1
11648,2,2657001,37 OLD COURT METRO STATION,,1,4403,121596,1,1
11648,2,2657002,37 OLD COURT METRO STATION,,1,1204,121596,1,1
11648,2,2657003,37 OLD COURT METRO STATION,,1,4403,121596,1,1
11648,2,2657004,37 OLD COURT METRO STATION,,1,1204,121596,1,1
11648,2,2657005,37 OLD COURT METRO STATION,,1,4403,121596,1,1
11648,3,2657090,37 UMBC,,0,4400,121595,1,1
11648,3,2657091,37 UMBC,,0,1200,121595,1,1
11648,3,2657092,37 UMBC,,0,4400,121595,1,1
11648,3,2657093,37 UMBC,,0,1200,121595,1,1
11648,3,2657094,37 UMBC,,0,4400,121595,1,1
11648,3,2657095,37 UMBC,,0,1202,121595,1,1
11648,3,2657096,37 UMBC,,0,4400,121595,1,1
11648,3,2657097,37 UMBC,,0,1202,121595,1,1
11648,3,2657098,37 UMBC,,0,4400,121595,1,1
11648,3,2657099,37 UMBC,,0,4401,121595,1,1
11648,3,2657100,37 UMBC,,0,4400,121595,1,1
11648,3,2657101,37 UMBC,,0,4401,121595,1,1
11648,3,2657102,37 UMBC,,0,4400,121595,1,1
11648,3,2657103,37 UMBC,,0,1201,121595,1,1
11648,3,2657104,37 UMBC,,0,4402,121595,1,1
11648,3,2657105,37 UMBC,,0,1201,121595,1,1
11648,3,2657106,37 UMBC,,0,4402,121595,1,1
11648,3,2657107,37 UMBC,,0,1201,121595,1,1
11648,3,2657108,37 UMBC,,0,4402,121595,1,1
11648,3,2657109,37 UMBC,,0,1201,121595,1,1
11648,3,2657110,37 OLD COURT METRO STATION,,1,1200,121596,1,1
11648,3,2657111,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,3,2657112,37 OLD COURT METRO STATION,,1,1200,121596,1,1
11648,3,2657113,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,3,2657114,37 OLD COURT METRO STATION,,1,1202,121596,1,1
11648,3,2657115,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,3,2657116,37 OLD COURT METRO STATION,,1,1202,121596,1,1
11648,3,2657117,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,3,2657118,37 OLD COURT METRO STATION,,1,4401,121596,1,1
11648,3,2657119,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,3,2657120,37 OLD COURT METRO STATION,,1,4401,121596,1,1
11648,3,2657121,37 OLD COURT METRO STATION,,1,4400,121596,1,1
11648,3,2657122,37 OLD COURT METRO STATION,,1,4401,121596,1,1
11648,3,2657123,37 OLD COURT METRO STATION,,1,4402,121596,1,1
11648,3,2657124,37 OLD COURT METRO STATION,,1,1201,121596,1,1
11648,3,2657125,37 OLD COURT METRO STATION,,1,4402,121596,1,1
11648,3,2657126,37 OLD COURT METRO STATION,,1,1201,121596,1,1
11648,3,2657127,37 OLD COURT METRO STATION,,1,4402,121596,1,1
11648,3,2657128,37 OLD COURT METRO STATION,,1,1201,121596,1,1
11648,3,2657129,37 OLD COURT METRO STATION,,1,4402,121596,1,1
11744,2,2657130,SV CURTIS BAY,,0,1933,121598,1,1
11744,2,2657131,SV CURTIS BAY,,0,1935,121598,1,1
11744,2,2657132,SV CURTIS BAY,,0,1933,121598,1,1
11744,2,2657133,SV CURTIS BAY,,0,1935,121598,1,1
11744,2,2657134,SV CURTIS BAY,,0,1935,121597,1,1
11744,2,2657135,SV CURTIS BAY,,0,1932,121597,1,1
11744,2,2657136,SV CURTIS BAY,,0,1926,121597,1,1
11744,2,2657137,SV CURTIS BAY,,0,1932,121597,1,1
11744,2,2657138,SV CURTIS BAY,,0,1929,121597,1,1
11744,2,2657139,SV CURTIS BAY,,0,1925,121598,1,1
11744,2,2657140,SV CURTIS BAY,,0,1927,121598,1,1
11744,2,2657141,SV CURTIS BAY,,0,1925,121598,1,1
11744,2,2657142,SV CURTIS BAY,,0,1927,121598,1,1
11744,2,2657143,SV CURTIS BAY,,0,1925,121598,1,1
11744,2,2657144,SV CURTIS BAY,,0,1932,121598,1,1
11744,2,2657145,SV CURTIS BAY,,0,1931,121598,1,1
11744,2,2657146,SV CURTIS BAY,,0,1934,121598,1,1
11744,2,2657147,SV CURTIS BAY,,0,1932,121598,1,1
11744,2,2657148,SV CURTIS BAY,,0,1933,121598,1,1
11744,2,2657149,SV CURTIS BAY,,0,1934,121598,1,1
11744,2,2657150,SV CURTIS BAY,,0,1938,121598,1,1
11744,2,2657151,SV CURTIS BAY,,0,1933,121598,1,1
11744,2,2657152,SV CURTIS BAY,,0,1934,121598,1,1
11744,2,2657153,SV CURTIS BAY,,0,1938,121598,1,1
11744,2,2657154,SV CURTIS BAY,,0,1933,121598,1,1
11744,2,2657155,SV CURTIS BAY,,0,1934,121598,1,1
11744,2,2657156,SV CURTIS BAY,,0,1938,121598,1,1
11744,2,2657157,SV CURTIS BAY,,0,1933,121598,1,1
11744,2,2657158,SV CURTIS BAY,,0,1934,121598,1,1
11744,2,2657159,SV CURTIS BAY,,0,1938,121598,1,1
11744,2,2657160,SV CURTIS BAY,,0,1930,121597,1,1
11744,2,2657161,SV CURTIS BAY,,0,1928,121597,1,1
11744,2,2657162,SV CURTIS BAY,,0,1927,121597,1,1
11744,2,2657163,SV CURTIS BAY,,0,1929,121597,1,1
11744,2,2657164,SV CURTIS BAY,,0,1930,121597,1,1
11744,2,2657165,SV CURTIS BAY,,0,1928,121597,1,1
11744,2,2657166,SV CURTIS BAY,,0,1927,121597,1,1
11744,2,2657167,SV CURTIS BAY,,0,1929,121597,1,1
11744,2,2657168,SV CURTIS BAY,,0,1930,121597,1,1
11744,2,2657169,SV CURTIS BAY,,0,1928,121597,1,1
11744,2,2657170,SV CURTIS BAY,,0,1927,121597,1,1
11744,2,2657171,SV CURTIS BAY,,0,1937,121597,1,1
11744,2,2657172,SV CURTIS BAY,,0,1930,121597,1,1
11744,2,2657173,SV CURTIS BAY,,0,1928,121597,1,1
11744,2,2657174,SV CURTIS BAY,,0,1927,121597,1,1
11744,2,2657175,SV CURTIS BAY,,0,1937,121597,1,1
11744,2,2657176,SV CURTIS BAY,,0,1930,121597,1,1
11744,2,2657177,SV CURTIS BAY,,0,1933,121598,1,1
11744,2,2657178,SV CURTIS BAY,,0,1935,121598,1,1
11744,2,2657179,SV CURTIS BAY,,0,1936,121598,1,1
11744,2,2657180,SV CURTIS BAY,,0,1937,121598,1,1
11744,2,2657181,SV CURTIS BAY,,0,1936,121597,1,1
11744,2,2657182,SV CURTIS BAY,,0,1937,121597,1,1
11744,2,2657183,SV CURTIS BAY,,0,1933,121597,1,1
11744,2,2657184,SV HOPKINS UNIVERSITY,,1,1935,121603,1,1
11744,2,2657185,SV HOPKINS UNIVERSITY,,1,1933,121603,1,1
11744,2,2657186,SV HOPKINS UNIVERSITY,,1,1935,121603,1,1
11744,2,2657187,SV HOPKINS UNIVERSITY,,1,1933,121603,1,1
11744,2,2657188,SV MORGAN STATE UNIV,,1,1926,121604,1,1
11744,2,2657189,SV MORGAN STATE UNIV,,1,1932,121604,1,1
11744,2,2657190,SV MORGAN STATE UNIV,,1,1926,121604,1,1
11744,2,2657191,SV HOPKINS UNIVERSITY,,1,1925,121603,1,1
11744,2,2657192,SV HOPKINS UNIVERSITY,,1,1927,121603,1,1
11744,2,2657193,SV HOPKINS UNIVERSITY,,1,1925,121603,1,1
11744,2,2657194,SV MORGAN STATE UNIV,,1,1928,121604,1,1
11744,2,2657195,SV MORGAN STATE UNIV,,1,1927,121604,1,1
11744,2,2657196,SV MORGAN STATE UNIV,,1,1929,121604,1,1
11744,2,2657197,SV MORGAN STATE UNIV,,1,1930,121604,1,1
11744,2,2657198,SV MORGAN STATE UNIV,,1,1928,121604,1,1
11744,2,2657199,SV MORGAN STATE UNIV,,1,1927,121604,1,1
11744,2,2657200,SV MORGAN STATE UNIV,,1,1929,121604,1,1
11744,2,2657201,SV MORGAN STATE UNIV,,1,1930,121604,1,1
11744,2,2657202,SV MORGAN STATE UNIV,,1,1928,121604,1,1
11744,2,2657203,SV MORGAN STATE UNIV,,1,1927,121604,1,1
11744,2,2657204,SV MORGAN STATE UNIV,,1,1929,121604,1,1
11744,2,2657205,SV MORGAN STATE UNIV,,1,1930,121604,1,1
11744,2,2657206,SV MORGAN STATE UNIV,,1,1928,121604,1,1
11744,2,2657207,SV MORGAN STATE UNIV,,1,1927,121604,1,1
11744,2,2657208,SV MORGAN STATE UNIV,,1,1937,121604,1,1
11744,2,2657209,SV MORGAN STATE UNIV,,1,1930,121604,1,1
11744,2,2657210,SV MORGAN STATE UNIV,,1,1928,121604,1,1
11744,2,2657211,SV MORGAN STATE UNIV,,1,1927,121604,1,1
11744,2,2657212,SV MORGAN STATE UNIV,,1,1937,121604,1,1
11744,2,2657213,SV HOPKINS UNIVERSITY,,1,1932,121603,1,1
11744,2,2657214,SV HOPKINS UNIVERSITY,,1,1931,121603,1,1
11744,2,2657215,SV HOPKINS UNIVERSITY,,1,1925,121603,1,1
11744,2,2657216,SV HOPKINS UNIVERSITY,,1,1932,121603,1,1
11744,2,2657217,SV HOPKINS UNIVERSITY,,1,1931,121603,1,1
11744,2,2657218,SV HOPKINS UNIVERSITY,,1,1934,121603,1,1
11744,2,2657219,SV HOPKINS UNIVERSITY,,1,1932,121603,1,1
11744,2,2657220,SV HOPKINS UNIVERSITY,,1,1933,121603,1,1
11744,2,2657221,SV HOPKINS UNIVERSITY,,1,1934,121603,1,1
11744,2,2657222,SV HOPKINS UNIVERSITY,,1,1938,121603,1,1
11744,2,2657223,SV HOPKINS UNIVERSITY,,1,1933,121603,1,1
11744,2,2657224,SV HOPKINS UNIVERSITY,,1,1934,121603,1,1
11744,2,2657225,SV HOPKINS UNIVERSITY,,1,1938,121603,1,1
11744,2,2657226,SV HOPKINS UNIVERSITY,,1,1933,121603,1,1
11744,2,2657227,SV HOPKINS UNIVERSITY,,1,1934,121603,1,1
11744,2,2657228,SV HOPKINS UNIVERSITY,,1,1938,121603,1,1
11744,2,2657229,SV HOPKINS UNIVERSITY,,1,1933,121603,1,1
11744,2,2657230,SV HOPKINS UNIVERSITY,,1,1934,121603,1,1
11744,2,2657231,SV HOPKINS UNIVERSITY,,1,1938,121603,1,1
11744,2,2657232,SV HOPKINS UNIVERSITY,,1,1936,121603,1,1
11744,2,2657233,SV HOPKINS UNIVERSITY,,1,1937,121603,1,1
11744,2,2657234,SV MORGAN STATE UNIV,,1,1933,121604,1,1
11744,2,2657235,SV MORGAN STATE UNIV,,1,1935,121604,1,1
11744,2,2657236,SV MORGAN STATE UNIV,,1,1936,121604,1,1
11744,3,2657406,SV CURTIS BAY,,0,1933,121598,1,1
11744,3,2657407,SV CURTIS BAY,,0,1933,121598,1,1
11744,3,2657408,SV CURTIS BAY,,0,1932,121598,1,1
11744,3,2657409,SV CURTIS BAY,,0,1932,121597,1,1
11744,3,2657410,SV CURTIS BAY,,0,1927,121597,1,1
11744,3,2657411,SV CURTIS BAY,,0,1926,121597,1,1
11744,3,2657412,SV CURTIS BAY,,0,1927,121597,1,1
11744,3,2657413,SV CURTIS BAY,,0,1926,121597,1,1
11744,3,2657414,SV CURTIS BAY,,0,1925,121598,1,1
11744,3,2657415,SV CURTIS BAY,,0,1928,121598,1,1
11744,3,2657416,SV CURTIS BAY,,0,1925,121598,1,1
11744,3,2657417,SV CURTIS BAY,,0,1928,121598,1,1
11744,3,2657418,SV CURTIS BAY,,0,1925,121598,1,1
11744,3,2657419,SV CURTIS BAY,,0,1929,121598,1,1
11744,3,2657420,SV CURTIS BAY,,0,1926,121598,1,1
11744,3,2657421,SV CURTIS BAY,,0,1930,121598,1,1
11744,3,2657422,SV CURTIS BAY,,0,1927,121598,1,1
11744,3,2657423,SV CURTIS BAY,,0,1928,121598,1,1
11744,3,2657424,SV CURTIS BAY,,0,1934,121598,1,1
11744,3,2657425,SV CURTIS BAY,,0,1927,121598,1,1
11744,3,2657426,SV CURTIS BAY,,0,1928,121598,1,1
11744,3,2657427,SV CURTIS BAY,,0,1934,121598,1,1
11744,3,2657428,SV CURTIS BAY,,0,1932,121598,1,1
11744,3,2657429,SV CURTIS BAY,,0,1933,121598,1,1
11744,3,2657430,SV CURTIS BAY,,0,1934,121598,1,1
11744,3,2657431,SV CURTIS BAY,,0,1932,121598,1,1
11744,3,2657432,SV CURTIS BAY,,0,1933,121598,1,1
11744,3,2657433,SV CURTIS BAY,,0,1934,121598,1,1
11744,3,2657434,SV CURTIS BAY,,0,1932,121598,1,1
11744,3,2657435,SV CURTIS BAY,,0,1930,121597,1,1
11744,3,2657436,SV CURTIS BAY,,0,1927,121597,1,1
11744,3,2657437,SV CURTIS BAY,,0,1928,121597,1,1
11744,3,2657438,SV CURTIS BAY,,0,1925,121597,1,1
11744,3,2657439,SV CURTIS BAY,,0,1929,121597,1,1
11744,3,2657440,SV CURTIS BAY,,0,1926,121597,1,1
11744,3,2657441,SV CURTIS BAY,,0,1930,121597,1,1
11744,3,2657442,SV CURTIS BAY,,0,1931,121597,1,1
11744,3,2657443,SV CURTIS BAY,,0,1929,121597,1,1
11744,3,2657444,SV CURTIS BAY,,0,1926,121597,1,1
11744,3,2657445,SV CURTIS BAY,,0,1930,121597,1,1
11744,3,2657446,SV CURTIS BAY,,0,1931,121597,1,1
11744,3,2657447,SV CURTIS BAY,,0,1929,121597,1,1
11744,3,2657448,SV CURTIS BAY,,0,1926,121597,1,1
11744,3,2657449,SV CURTIS BAY,,0,1930,121597,1,1
11744,3,2657450,SV CURTIS BAY,,0,1931,121597,1,1
11744,3,2657451,SV CURTIS BAY,,0,1929,121597,1,1
11744,3,2657452,SV CURTIS BAY,,0,1933,121598,1,1
11744,3,2657453,SV CURTIS BAY,,0,1932,121598,1,1
11744,3,2657454,SV CURTIS BAY,,0,1930,121598,1,1
11744,3,2657455,SV CURTIS BAY,,0,1931,121598,1,1
11744,3,2657456,SV CURTIS BAY,,0,1930,121597,1,1
11744,3,2657457,SV CURTIS BAY,,0,1931,121597,1,1
11744,3,2657458,SV CURTIS BAY,,0,1933,121597,1,1
11744,3,2657459,SV HOPKINS UNIVERSITY,,1,1933,121603,1,1
11744,3,2657460,SV HOPKINS UNIVERSITY,,1,1932,121603,1,1
11744,3,2657461,SV HOPKINS UNIVERSITY,,1,1933,121603,1,1
11744,3,2657462,SV MORGAN STATE UNIV,,1,1926,121604,1,1
11744,3,2657463,SV MORGAN STATE UNIV,,1,1927,121604,1,1
11744,3,2657464,SV MORGAN STATE UNIV,,1,1926,121604,1,1
11744,3,2657465,SV HOPKINS UNIVERSITY,,1,1925,121603,1,1
11744,3,2657466,SV HOPKINS UNIVERSITY,,1,1928,121603,1,1
11744,3,2657467,SV HOPKINS UNIVERSITY,,1,1925,121603,1,1
11744,3,2657468,SV MORGAN STATE UNIV,,1,1927,121604,1,1
11744,3,2657469,SV MORGAN STATE UNIV,,1,1928,121604,1,1
11744,3,2657470,SV MORGAN STATE UNIV,,1,1925,121604,1,1
11744,3,2657471,SV MORGAN STATE UNIV,,1,1929,121604,1,1
11744,3,2657472,SV MORGAN STATE UNIV,,1,1926,121604,1,1
11744,3,2657473,SV MORGAN STATE UNIV,,1,1930,121604,1,1
11744,3,2657474,SV MORGAN STATE UNIV,,1,1931,121604,1,1
11744,3,2657475,SV MORGAN STATE UNIV,,1,1929,121604,1,1
